topology,glob_feat0,Index,rigid_ratio,polar_ratio,SMILES0,SMILES1,SMILES2,SMILES3,SMILES4,SMILES5,SMILES6,SMILES7,seg0_feat0,seg1_feat0,seg2_feat0,seg3_feat0,seg4_feat0,seg5_feat0,seg6_feat0,seg7_feat0,chain_node_seg_id,chain_edges,chain_node_types,chem_profile_id,mix_mode,density,Rg,D,S_q_peak,nematic_order,dielectric_constant,refractive_index
linear,300,0,1.0,0.5,*CC#N,*CCSCC*,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,,,,,,2,14.0,14.0,0.0,0.0,0.0,0.0,0.0,"[0, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29]]","{""0"": ""deg1_cyanoethyl_cap"", ""1"": ""deg2_thioether"", ""2"": ""deg2_PI819"", ""3"": ""deg2_thioether"", ""4"": ""deg2_PI819"", ""5"": ""deg2_thioether"", ""6"": ""deg2_PI819"", ""7"": ""deg2_thioether"", ""8"": ""deg2_PI819"", ""9"": ""deg2_thioether"", ""10"": ""deg2_PI819"", ""11"": ""deg2_thioether"", ""12"": ""deg2_PI819"", ""13"": ""deg2_thioether"", ""14"": ""deg2_PI819"", ""15"": ""deg2_thioether"", ""16"": ""deg2_PI819"", ""17"": ""deg2_thioether"", ""18"": ""deg2_PI819"", ""19"": ""deg2_thioether"", ""20"": ""deg2_PI819"", ""21"": ""deg2_thioether"", ""22"": ""deg2_PI819"", ""23"": ""deg2_thioether"", ""24"": ""deg2_PI819"", ""25"": ""deg2_thioether"", ""26"": ""deg2_PI819"", ""27"": ""deg2_thioether"", ""28"": ""deg2_PI819"", ""29"": ""deg1_cyanoethyl_cap""}",1.0,alternating,1.074632599,21.66397308,7.57e-14,2.63670252,0.4032112286643344,1.222182128,1.6246405324062374
linear,300,0,0.0,0.5,*CCOC,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,*Cc1ccncc1C*,,,,,,2,14.0,14.0,0.0,0.0,0.0,0.0,0.0,"[0, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29]]","{""0"": ""deg1_methoxyethyl_cap"", ""1"": ""deg2_PI819"", ""2"": ""deg2_pyridylmethylene"", ""3"": ""deg2_pyridylmethylene"", ""4"": ""deg2_pyridylmethylene"", ""5"": ""deg2_PI819"", ""6"": ""deg2_pyridylmethylene"", ""7"": ""deg2_PI819"", ""8"": ""deg2_PI819"", ""9"": ""deg2_PI819"", ""10"": ""deg2_pyridylmethylene"", ""11"": ""deg2_pyridylmethylene"", ""12"": ""deg2_pyridylmethylene"", ""13"": ""deg2_pyridylmethylene"", ""14"": ""deg2_PI819"", ""15"": ""deg2_PI819"", ""16"": ""deg2_pyridylmethylene"", ""17"": ""deg2_pyridylmethylene"", ""18"": ""deg2_PI819"", ""19"": ""deg2_pyridylmethylene"", ""20"": ""deg2_PI819"", ""21"": ""deg2_pyridylmethylene"", ""22"": ""deg2_pyridylmethylene"", ""23"": ""deg2_PI819"", ""24"": ""deg2_PI819"", ""25"": ""deg2_pyridylmethylene"", ""26"": ""deg2_PI819"", ""27"": ""deg2_PI819"", ""28"": ""deg2_PI819"", ""29"": ""deg1_methoxyethyl_cap""}",0.0,random,1.012687999,19.22611265,7.57e-14,2.301071477,0.2542596765065535,1.124686672,1.5822011374313556
star,300,8,0.0,0.5,*CCOC,*N=P(*)(OCC(F)(F)F)OCC(F)(F)F,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,*CCOC(=O)C(C*)CO*,,,,,3,13.0,13.0,1.0,0.0,0.0,0.0,0.0,"[0, 1, 1, 1, 2, 2, 2, 2, 1, 2, 3, 2, 2, 2, 2, 2, 1, 1, 1, 0, 1, 1, 2, 1, 2, 1, 1, 1, 2, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [10, 20], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29]]","{""0"": ""deg1_methoxyethyl_cap"", ""1"": ""deg2_PI823"", ""2"": ""deg2_PI823"", ""3"": ""deg2_PI823"", ""4"": ""deg2_PI819"", ""5"": ""deg2_PI819"", ""6"": ""deg2_PI819"", ""7"": ""deg2_PI819"", ""8"": ""deg2_PI823"", ""9"": ""deg2_PI819"", ""10"": ""deg3_ester_junction"", ""11"": ""deg2_PI819"", ""12"": ""deg2_PI819"", ""13"": ""deg2_PI819"", ""14"": ""deg2_PI819"", ""15"": ""deg2_PI819"", ""16"": ""deg2_PI823"", ""17"": ""deg2_PI823"", ""18"": ""deg2_PI823"", ""19"": ""deg1_methoxyethyl_cap"", ""20"": ""deg2_PI823"", ""21"": ""deg2_PI823"", ""22"": ""deg2_PI819"", ""23"": ""deg2_PI823"", ""24"": ""deg2_PI819"", ""25"": ""deg2_PI823"", ""26"": ""deg2_PI823"", ""27"": ""deg2_PI823"", ""28"": ""deg2_PI819"", ""29"": ""deg1_methoxyethyl_cap""}",1.0,random,1.13882924,24.3665688,7.67e-14,3.443063468,0.1528000467001911,1.322104054,1.517878404847921
star,300,13,0.5,0.0,*CC,*CCOc1ccc(OCC*)cc1,*N=P(*)(OCC(F)(F)F)OCC(F)(F)F,C(*)(*)(*)*,,,,,4,25.0,25.0,1.0,0.0,0.0,0.0,0.0,"[0, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 3, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 0, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 0, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [14, 28], [14, 41], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39], [39, 40], [41, 42], [42, 43], [43, 44], [44, 45], [45, 46], [46, 47], [47, 48], [48, 49], [49, 50], [50, 51], [51, 52], [52, 53], [53, 54]]","{""0"": ""deg1_alkyl_cap"", ""1"": ""deg2_phenoxyethyl"", ""2"": ""deg2_PI823"", ""3"": ""deg2_phenoxyethyl"", ""4"": ""deg2_PI823"", ""5"": ""deg2_phenoxyethyl"", ""6"": ""deg2_PI823"", ""7"": ""deg2_phenoxyethyl"", ""8"": ""deg2_PI823"", ""9"": ""deg2_phenoxyethyl"", ""10"": ""deg2_PI823"", ""11"": ""deg2_phenoxyethyl"", ""12"": ""deg2_PI823"", ""13"": ""deg2_phenoxyethyl"", ""14"": ""deg4_aliphatic"", ""15"": ""deg2_PI823"", ""16"": ""deg2_phenoxyethyl"", ""17"": ""deg2_PI823"", ""18"": ""deg2_phenoxyethyl"", ""19"": ""deg2_PI823"", ""20"": ""deg2_phenoxyethyl"", ""21"": ""deg2_PI823"", ""22"": ""deg2_phenoxyethyl"", ""23"": ""deg2_PI823"", ""24"": ""deg2_phenoxyethyl"", ""25"": ""deg2_PI823"", ""26"": ""deg2_phenoxyethyl"", ""27"": ""deg1_alkyl_cap"", ""28"": ""deg2_PI823"", ""29"": ""deg2_phenoxyethyl"", ""30"": ""deg2_PI823"", ""31"": ""deg2_phenoxyethyl"", ""32"": ""deg2_PI823"", ""33"": ""deg2_phenoxyethyl"", ""34"": ""deg2_PI823"", ""35"": ""deg2_phenoxyethyl"", ""36"": ""deg2_PI823"", ""37"": ""deg2_phenoxyethyl"", ""38"": ""deg2_PI823"", ""39"": ""deg2_phenoxyethyl"", ""40"": ""deg1_alkyl_cap"", ""41"": ""deg2_PI823"", ""42"": ""deg2_phenoxyethyl"", ""43"": ""deg2_PI823"", ""44"": ""deg2_phenoxyethyl"", ""45"": ""deg2_PI823"", ""46"": ""deg2_phenoxyethyl"", ""47"": ""deg2_PI823"", ""48"": ""deg2_phenoxyethyl"", ""49"": ""deg2_PI823"", ""50"": ""deg2_phenoxyethyl"", ""51"": ""deg2_PI823"", ""52"": ""deg2_phenoxyethyl"", ""53"": ""deg2_PI823"", ""54"": ""deg1_alkyl_cap""}",2.0,alternating,1.277693663,17.72173036,7.7e-14,2.88816329,0.1916709105062819,1.628491537,1.3354686554269357
cyclic,300,6,1.0,0.5,*Cc1ccc(C*)cc1,*c1cc(CCCC)c(*)s1,,,,,,,27,28.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[[0, 1], [0, 54], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39], [39, 40], [40, 41], [41, 42], [42, 43], [43, 44], [44, 45], [45, 46], [46, 47], [47, 48], [48, 49], [49, 50], [50, 51], [51, 52], [52, 53], [53, 54]]","{""0"": ""deg2_xylylene"", ""1"": ""deg2_xylylene"", ""2"": ""deg2_xylylene"", ""3"": ""deg2_xylylene"", ""4"": ""deg2_xylylene"", ""5"": ""deg2_xylylene"", ""6"": ""deg2_xylylene"", ""7"": ""deg2_xylylene"", ""8"": ""deg2_xylylene"", ""9"": ""deg2_xylylene"", ""10"": ""deg2_xylylene"", ""11"": ""deg2_xylylene"", ""12"": ""deg2_xylylene"", ""13"": ""deg2_xylylene"", ""14"": ""deg2_xylylene"", ""15"": ""deg2_xylylene"", ""16"": ""deg2_xylylene"", ""17"": ""deg2_xylylene"", ""18"": ""deg2_xylylene"", ""19"": ""deg2_xylylene"", ""20"": ""deg2_PI919"", ""21"": ""deg2_PI919"", ""22"": ""deg2_PI919"", ""23"": ""deg2_PI919"", ""24"": ""deg2_PI919"", ""25"": ""deg2_PI919"", ""26"": ""deg2_PI919"", ""27"": ""deg2_PI919"", ""28"": ""deg2_PI919"", ""29"": ""deg2_PI919"", ""30"": ""deg2_PI919"", ""31"": ""deg2_PI919"", ""32"": ""deg2_PI919"", ""33"": ""deg2_PI919"", ""34"": ""deg2_PI919"", ""35"": ""deg2_PI919"", ""36"": ""deg2_PI919"", ""37"": ""deg2_PI919"", ""38"": ""deg2_PI919"", ""39"": ""deg2_PI919"", ""40"": ""deg2_PI919"", ""41"": ""deg2_PI919"", ""42"": ""deg2_PI919"", ""43"": ""deg2_PI919"", ""44"": ""deg2_PI919"", ""45"": ""deg2_PI919"", ""46"": ""deg2_PI919"", ""47"": ""deg2_PI919"", ""48"": ""deg2_xylylene"", ""49"": ""deg2_xylylene"", ""50"": ""deg2_xylylene"", ""51"": ""deg2_xylylene"", ""52"": ""deg2_xylylene"", ""53"": ""deg2_xylylene"", ""54"": ""deg2_xylylene""}",0.0,block,1.010520031,18.46915655,7.7e-14,3.32352487,0.3628273025148572,1.064341682,1.4194814718201234
star,300,11,0.5,0.5,*CCOC,*CC*,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,*CCOCC*,*Cc1ccc(C*)cc1,*CCS(=O)(=O)C(C*)(CO*)CO*,,,4,10.0,11.0,7.0,7.0,1.0,0.0,0.0,"[0, 1, 1, 2, 2, 2, 3, 1, 2, 4, 5, 3, 3, 4, 2, 2, 4, 1, 2, 0, 3, 1, 2, 4, 3, 1, 2, 4, 2, 0, 1, 3, 1, 2, 1, 1, 4, 4, 3, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [10, 20], [10, 30], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39]]","{""0"": ""deg1_methoxyethyl_cap"", ""1"": ""deg2_alkyl"", ""2"": ""deg2_alkyl"", ""3"": ""deg2_PI819"", ""4"": ""deg2_PI819"", ""5"": ""deg2_PI819"", ""6"": ""deg2_ether"", ""7"": ""deg2_alkyl"", ""8"": ""deg2_PI819"", ""9"": ""deg2_xylylene"", ""10"": ""deg4_sulfone_junction"", ""11"": ""deg2_ether"", ""12"": ""deg2_ether"", ""13"": ""deg2_xylylene"", ""14"": ""deg2_PI819"", ""15"": ""deg2_PI819"", ""16"": ""deg2_xylylene"", ""17"": ""deg2_alkyl"", ""18"": ""deg2_PI819"", ""19"": ""deg1_methoxyethyl_cap"", ""20"": ""deg2_ether"", ""21"": ""deg2_alkyl"", ""22"": ""deg2_PI819"", ""23"": ""deg2_xylylene"", ""24"": ""deg2_ether"", ""25"": ""deg2_alkyl"", ""26"": ""deg2_PI819"", ""27"": ""deg2_xylylene"", ""28"": ""deg2_PI819"", ""29"": ""deg1_methoxyethyl_cap"", ""30"": ""deg2_alkyl"", ""31"": ""deg2_ether"", ""32"": ""deg2_alkyl"", ""33"": ""deg2_PI819"", ""34"": ""deg2_alkyl"", ""35"": ""deg2_alkyl"", ""36"": ""deg2_xylylene"", ""37"": ""deg2_xylylene"", ""38"": ""deg2_ether"", ""39"": ""deg1_methoxyethyl_cap""}",1.0,random,1.054835778,19.62248535,7.77e-14,2.64229138,0.2774035253422273,1.200433027,1.5842338452491274
linear,300,4,0.508474576,0.966101695,*Cc1ccccc1,*CCNC(=O)CC*,*Cc1ccncc1C*,,,,,,2,29.0,28.0,0.0,0.0,0.0,0.0,0.0,"[0, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39], [39, 40], [40, 41], [41, 42], [42, 43], [43, 44], [44, 45], [45, 46], [46, 47], [47, 48], [48, 49], [49, 50], [50, 51], [51, 52], [52, 53], [53, 54], [54, 55], [55, 56], [56, 57], [57, 58]]","{""57"": ""deg2_amide"", ""56"": ""deg2_pyridylmethylene"", ""55"": ""deg2_amide"", ""54"": ""deg2_pyridylmethylene"", ""53"": ""deg2_amide"", ""52"": ""deg2_pyridylmethylene"", ""51"": ""deg2_amide"", ""50"": ""deg2_pyridylmethylene"", ""49"": ""deg2_amide"", ""48"": ""deg2_pyridylmethylene"", ""47"": ""deg2_amide"", ""46"": ""deg2_pyridylmethylene"", ""45"": ""deg2_amide"", ""44"": ""deg2_pyridylmethylene"", ""43"": ""deg2_amide"", ""42"": ""deg2_pyridylmethylene"", ""41"": ""deg2_amide"", ""40"": ""deg2_pyridylmethylene"", ""39"": ""deg2_amide"", ""38"": ""deg2_pyridylmethylene"", ""37"": ""deg2_amide"", ""36"": ""deg2_pyridylmethylene"", ""35"": ""deg2_amide"", ""34"": ""deg2_pyridylmethylene"", ""33"": ""deg2_amide"", ""32"": ""deg2_pyridylmethylene"", ""31"": ""deg2_amide"", ""30"": ""deg2_pyridylmethylene"", ""29"": ""deg2_amide"", ""28"": ""deg2_pyridylmethylene"", ""27"": ""deg2_amide"", ""26"": ""deg2_pyridylmethylene"", ""25"": ""deg2_amide"", ""24"": ""deg2_pyridylmethylene"", ""23"": ""deg2_amide"", ""22"": ""deg2_pyridylmethylene"", ""21"": ""deg2_amide"", ""20"": ""deg2_pyridylmethylene"", ""19"": ""deg2_amide"", ""18"": ""deg2_pyridylmethylene"", ""17"": ""deg2_amide"", ""16"": ""deg2_pyridylmethylene"", ""15"": ""deg2_amide"", ""14"": ""deg2_pyridylmethylene"", ""13"": ""deg2_amide"", ""12"": ""deg2_pyridylmethylene"", ""11"": ""deg2_amide"", ""10"": ""deg2_pyridylmethylene"", ""9"": ""deg2_amide"", ""8"": ""deg2_pyridylmethylene"", ""7"": ""deg2_amide"", ""6"": ""deg2_pyridylmethylene"", ""5"": ""deg2_amide"", ""4"": ""deg2_pyridylmethylene"", ""3"": ""deg2_amide"", ""2"": ""deg2_pyridylmethylene"", ""1"": ""deg2_amide"", ""0"": ""deg1_benzyl_cap"", ""58"": ""deg1_benzyl_cap""}",1.0,alternating,1.099214062,20.75315004,7.85e-14,3.034073257,0.1911701771576867,1.411048671,1.4089113958501784
cyclic,300,44,0.0,1.0,*CCNC(=O)CC*,,,,,,,,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[0, 1], [0, 56], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39], [39, 40], [40, 41], [41, 42], [42, 43], [43, 44], [44, 45], [45, 46], [46, 47], [47, 48], [48, 49], [49, 50], [50, 51], [51, 52], [52, 53], [53, 54], [54, 55], [55, 56]]","{""0"": ""deg2_amide"", ""1"": ""deg2_amide"", ""2"": ""deg2_amide"", ""3"": ""deg2_amide"", ""4"": ""deg2_amide"", ""5"": ""deg2_amide"", ""6"": ""deg2_amide"", ""7"": ""deg2_amide"", ""8"": ""deg2_amide"", ""9"": ""deg2_amide"", ""10"": ""deg2_amide"", ""11"": ""deg2_amide"", ""12"": ""deg2_amide"", ""13"": ""deg2_amide"", ""14"": ""deg2_amide"", ""15"": ""deg2_amide"", ""16"": ""deg2_amide"", ""17"": ""deg2_amide"", ""18"": ""deg2_amide"", ""19"": ""deg2_amide"", ""20"": ""deg2_amide"", ""21"": ""deg2_amide"", ""22"": ""deg2_amide"", ""23"": ""deg2_amide"", ""24"": ""deg2_amide"", ""25"": ""deg2_amide"", ""26"": ""deg2_amide"", ""27"": ""deg2_amide"", ""28"": ""deg2_amide"", ""29"": ""deg2_amide"", ""30"": ""deg2_amide"", ""31"": ""deg2_amide"", ""32"": ""deg2_amide"", ""33"": ""deg2_amide"", ""34"": ""deg2_amide"", ""35"": ""deg2_amide"", ""36"": ""deg2_amide"", ""37"": ""deg2_amide"", ""38"": ""deg2_amide"", ""39"": ""deg2_amide"", ""40"": ""deg2_amide"", ""41"": ""deg2_amide"", ""42"": ""deg2_amide"", ""43"": ""deg2_amide"", ""44"": ""deg2_amide"", ""45"": ""deg2_amide"", ""46"": ""deg2_amide"", ""47"": ""deg2_amide"", ""48"": ""deg2_amide"", ""49"": ""deg2_amide"", ""50"": ""deg2_amide"", ""51"": ""deg2_amide"", ""52"": ""deg2_amide"", ""53"": ""deg2_amide"", ""54"": ""deg2_amide"", ""55"": ""deg2_amide"", ""56"": ""deg2_amide""}",0.0,gradient,1.107072975,19.30730737,7.85e-14,2.740241783,0.268973809499537,1.617006109,1.371726195280371
star,300,14,1.0,0.5,*CC#N,*CCNC(=O)CC*,*CCS(=O)(=O)CC*,*Cc1ncc(C*)cc1C*,,,,,3,33.0,33.0,1.0,0.0,0.0,0.0,0.0,"[0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [23, 47], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39], [39, 40], [40, 41], [41, 42], [42, 43], [43, 44], [44, 45], [45, 46], [47, 48], [48, 49], [49, 50], [50, 51], [51, 52], [52, 53], [53, 54], [54, 55], [55, 56], [56, 57], [57, 58], [58, 59], [59, 60], [60, 61], [61, 62], [62, 63], [63, 64], [64, 65], [65, 66], [66, 67], [67, 68], [68, 69]]","{""0"": ""deg1_cyanoethyl_cap"", ""1"": ""deg2_amide"", ""2"": ""deg2_amide"", ""3"": ""deg2_amide"", ""4"": ""deg2_amide"", ""5"": ""deg2_amide"", ""6"": ""deg2_sulfone"", ""7"": ""deg2_sulfone"", ""8"": ""deg2_sulfone"", ""9"": ""deg2_sulfone"", ""10"": ""deg2_sulfone"", ""11"": ""deg2_sulfone"", ""12"": ""deg2_sulfone"", ""13"": ""deg2_sulfone"", ""14"": ""deg2_sulfone"", ""15"": ""deg2_sulfone"", ""16"": ""deg2_sulfone"", ""17"": ""deg2_sulfone"", ""18"": ""deg2_sulfone"", ""19"": ""deg2_sulfone"", ""20"": ""deg2_sulfone"", ""21"": ""deg2_sulfone"", ""22"": ""deg2_sulfone"", ""23"": ""deg3_pyridyl_spacer"", ""24"": ""deg2_amide"", ""25"": ""deg2_amide"", ""26"": ""deg2_amide"", ""27"": ""deg2_amide"", ""28"": ""deg2_amide"", ""29"": ""deg2_amide"", ""30"": ""deg2_amide"", ""31"": ""deg2_amide"", ""32"": ""deg2_amide"", ""33"": ""deg2_amide"", ""34"": ""deg2_amide"", ""35"": ""deg2_amide"", ""36"": ""deg2_amide"", ""37"": ""deg2_amide"", ""38"": ""deg2_amide"", ""39"": ""deg2_amide"", ""40"": ""deg2_amide"", ""41"": ""deg2_amide"", ""42"": ""deg2_amide"", ""43"": ""deg2_amide"", ""44"": ""deg2_amide"", ""45"": ""deg2_amide"", ""46"": ""deg1_cyanoethyl_cap"", ""47"": ""deg2_amide"", ""48"": ""deg2_amide"", ""49"": ""deg2_amide"", ""50"": ""deg2_amide"", ""51"": ""deg2_amide"", ""52"": ""deg2_amide"", ""53"": ""deg2_sulfone"", ""54"": ""deg2_sulfone"", ""55"": ""deg2_sulfone"", ""56"": ""deg2_sulfone"", ""57"": ""deg2_sulfone"", ""58"": ""deg2_sulfone"", ""59"": ""deg2_sulfone"", ""60"": ""deg2_sulfone"", ""61"": ""deg2_sulfone"", ""62"": ""deg2_sulfone"", ""63"": ""deg2_sulfone"", ""64"": ""deg2_sulfone"", ""65"": ""deg2_sulfone"", ""66"": ""deg2_sulfone"", ""67"": ""deg2_sulfone"", ""68"": ""deg2_sulfone"", ""69"": ""deg1_cyanoethyl_cap""}",2.0,block,1.176339608,21.1909175,7.95e-14,2.913663877,0.2618263479715981,1.690337197,1.363675403636808
star,300,8,0.5,0.5,*Cc1ccccc1,*N=P(*)(OCC(F)(F)F)OCC(F)(F)F,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,*Cc1ncc(C*)cc1C*,,,,,3,13.0,13.0,1.0,0.0,0.0,0.0,0.0,"[0, 1, 2, 1, 2, 1, 2, 1, 2, 1, 3, 2, 1, 2, 1, 2, 1, 2, 1, 0, 2, 1, 2, 1, 2, 1, 2, 1, 2, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [10, 20], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29]]","{""0"": ""deg1_benzyl_cap"", ""1"": ""deg2_PI823"", ""2"": ""deg2_PI819"", ""3"": ""deg2_PI823"", ""4"": ""deg2_PI819"", ""5"": ""deg2_PI823"", ""6"": ""deg2_PI819"", ""7"": ""deg2_PI823"", ""8"": ""deg2_PI819"", ""9"": ""deg2_PI823"", ""10"": ""deg3_pyridyl_spacer"", ""11"": ""deg2_PI819"", ""12"": ""deg2_PI823"", ""13"": ""deg2_PI819"", ""14"": ""deg2_PI823"", ""15"": ""deg2_PI819"", ""16"": ""deg2_PI823"", ""17"": ""deg2_PI819"", ""18"": ""deg2_PI823"", ""19"": ""deg1_benzyl_cap"", ""20"": ""deg2_PI819"", ""21"": ""deg2_PI823"", ""22"": ""deg2_PI819"", ""23"": ""deg2_PI823"", ""24"": ""deg2_PI819"", ""25"": ""deg2_PI823"", ""26"": ""deg2_PI819"", ""27"": ""deg2_PI823"", ""28"": ""deg2_PI819"", ""29"": ""deg1_benzyl_cap""}",0.0,alternating,1.161808288,24.74833184,8.01e-14,2.5183436,0.3476668329287341,1.289561,1.5350644559658602
